timestamp,step,portfolio_value,buyhold_value,cash_balance,positions_value,unrealized_pnl,total_trades,winning_trades,losing_trades
2026-02-07T18:23:37.001281,4506,10141.00456002376,9301.701744985288,77.70051057479058,10063.30404944897,141.00456002376086,1582,76,176
2026-02-07T18:24:50.617206,4507,10137.088166502253,9297.45646594623,77.70051057479058,10059.387655927463,137.08816650225344,1582,76,176
2026-02-07T18:26:04.664959,4508,10128.714331136856,9288.844486598335,77.70051057479058,10051.013820562066,128.71433113685634,1582,76,176
2026-02-07T18:27:18.381241,4509,10129.069413219207,9289.23887286641,77.70051057479058,10051.368902644417,129.0694132192075,1582,76,176
2026-02-07T18:28:31.176133,4510,10133.07458783544,9291.846303123812,77.70051057479058,10055.374077260649,133.07458783543916,1582,76,176
2026-02-07T18:29:49.531440,4511,10144.394163147503,9305.585743651602,77.70051057479058,10066.693652572712,144.3941631475027,1582,76,176
2026-02-07T18:31:02.556784,4512,10146.377452303279,9310.020429848188,77.70051057479058,10068.676941728489,146.37745230327891,1582,76,176
2026-02-07T18:32:14.958154,4513,10142.341943975622,9304.698058199332,72.95767140930536,10069.384272566316,142.3419439756217,1584,76,176
2026-02-07T18:33:27.378292,4514,10146.707699622462,9316.464853985164,68.50433514648137,10078.203364475981,146.70769962246231,1586,76,176
2026-02-07T18:34:40.486261,4515,10157.62621203035,9326.176094199025,64.19418486808186,10093.43202716227,157.62621203035087,1589,76,176
2026-02-07T18:35:52.974405,4516,10179.434296849693,9351.400693543972,62.26835932203941,10117.165937527654,179.43429684969306,1590,76,176
2026-02-07T18:37:05.785525,4517,10168.8451059277,9329.567694874284,62.26835932203941,10106.57674660566,168.84510592769948,1590,76,176
2026-02-07T18:38:18.240969,4518,10168.50511942275,9329.074045391413,62.26835932203941,10106.236760100712,168.5051194227508,1590,76,176
2026-02-07T18:39:31.121059,4519,10169.823849390044,9332.167347830447,62.26835932203941,10107.555490068005,169.82384939004442,1590,76,176
2026-02-07T18:40:44.136013,4520,10170.544508187599,9330.648018856149,62.26835932203941,10108.27614886556,170.5445081875987,1590,76,176
2026-02-07T18:42:02.496453,4521,10169.150632228884,9328.491373740484,62.26835932203941,10106.882272906845,169.1506322288842,1590,76,176
2026-02-07T18:43:16.217132,4522,10177.965353901534,9336.607767142581,62.26835932203941,10115.696994579495,177.9653539015344,1590,76,176
2026-02-07T18:44:28.653307,4523,10175.111725770537,9340.600624443257,62.26835932203941,10112.843366448498,175.1117257705373,1590,76,176
2026-02-07T18:45:41.353877,4524,10170.83068346899,9337.40259997079,62.26835932203941,10108.562324146951,170.83068346899017,1590,76,176
2026-02-07T18:46:53.895202,4525,10166.30515398577,9333.354191519767,62.26835932203941,10104.03679466373,166.30515398576972,1590,76,176
2026-02-07T18:48:07.435474,4526,10164.036578768631,9330.06478567549,62.26835932203941,10101.768219446592,164.03657876863144,1590,76,176
2026-02-07T18:49:20.466940,4527,10188.77680241138,9348.848827295991,74.9018123978488,10113.87499001353,188.77680241137932,1591,76,177
2026-02-07T18:50:33.651077,4528,10191.331599183955,9355.663844294051,79.78674758716177,10111.544851596793,191.3315991839554,1592,77,177
2026-02-07T18:51:46.282999,4529,10186.959625655527,9353.82794649873,81.67777535296294,10105.281850302565,186.9596256555269,1593,77,178
2026-02-07T18:52:59.068021,4530,10188.050391112105,9356.594289741577,82.40897275573938,10105.641418356365,188.050391112105,1594,78,178
2026-02-07T18:54:17.903624,4531,10183.881251376968,9349.084525044203,82.40897275573938,10101.472278621228,183.88125137696807,1594,78,178
2026-02-07T18:55:30.700138,4532,10181.26408703216,9341.17770302872,82.40897275573938,10098.855114276419,181.2640870321593,1594,78,178
2026-02-07T18:56:43.499569,4533,10160.446360279406,9326.392155747213,80.10152151857868,10080.344838760828,160.44636027940578,1595,78,178
2026-02-07T18:57:56.200442,4534,10161.507976524284,9327.472249187053,80.10152151857868,10081.406455005706,161.50797652428446,1595,78,178
2026-02-07T18:59:09.091945,4535,10162.94050242451,9325.98896119754,80.10152151857868,10082.838980905932,162.94050242450976,1595,78,178
2026-02-07T19:00:22.891233,4536,10150.332388419683,9320.021030574757,80.10152151857868,10070.230866901105,150.3323884196834,1595,78,178
2026-02-07T19:01:36.470788,4537,10139.00600249998,9309.516452474474,80.10152151857868,10058.904480981402,139.00600249998024,1595,78,178
2026-02-07T19:02:49.338359,4538,10122.125255685682,9298.591917614858,80.10152151857868,10042.023734167104,122.12525568568162,1595,78,178
2026-02-07T19:04:01.877795,4539,10122.183051464815,9298.622184503169,80.38425118098557,10041.79880028383,122.18305146481543,1596,78,179
2026-02-07T19:05:15.307267,4540,10126.004307183255,9301.046096193892,80.49357331711624,10045.510733866138,126.00430718325515,1597,78,180
2026-02-07T19:06:33.132195,4541,10133.083947380372,9308.373279535223,80.53584454308677,10052.548102837285,133.08394738037168,1598,78,181
2026-02-07T19:07:45.772994,4542,10140.066254288004,9316.696199471886,80.5521894171287,10059.514064870875,140.06625428800362,1599,78,182
2026-02-07T19:08:58.578383,4543,10137.655263329501,9314.574018031979,80.5521894171287,10057.103073912373,137.6552633295014,1599,78,182
2026-02-07T19:10:12.023305,4544,10120.753627735377,9293.432546043037,80.5521894171287,10040.201438318249,120.75362773537745,1599,78,182
2026-02-07T19:11:25.039176,4545,10120.56477429724,9292.884042579959,80.5521894171287,10040.01258488011,120.56477429723964,1599,78,182
2026-02-07T19:12:38.364378,4546,10116.173894724912,9285.94686926371,80.5521894171287,10035.621705307783,116.17389472491232,1599,78,182
2026-02-07T19:13:51.391490,4547,10121.543183643807,9291.635978573246,80.5521894171287,10040.990994226679,121.54318364380742,1599,78,182
2026-02-07T19:15:05.558381,4548,10122.697172550696,9293.267645628692,80.5521894171287,10042.144983133567,122.69717255069554,1599,78,182
2026-02-07T19:16:17.775203,4549,10121.327724723233,9292.809943565255,80.5521894171287,10040.775535306104,121.32772472323268,1599,78,182
2026-02-07T19:17:31.573664,4550,10120.924391022856,9293.077078612228,78.30304813141197,10042.621342891443,120.92439102285607,1601,78,183
2026-02-07T19:18:50.596686,4551,10123.966606136235,9295.89460214508,78.30549752195749,10045.661108614277,123.96660613623499,1602,78,184
2026-02-07T19:20:04.320738,4552,10121.871538616428,9295.04556779518,78.30644680440483,10043.565091812023,121.87153861642764,1603,79,184
2026-02-07T19:21:16.767868,4553,10120.664915537458,9293.001066205099,78.30644680440483,10042.358468733053,120.664915537458,1603,79,184
2026-02-07T19:22:29.739674,4554,10124.105411422985,9296.752185516987,78.30644680440483,10045.79896461858,124.10541142298462,1603,79,184
2026-02-07T19:23:42.653202,4555,10129.23141104196,9307.56433531806,80.16450342133797,10049.066907620621,129.2314110419593,1604,80,184
2026-02-07T19:24:55.327447,4556,10128.345933173627,9307.731193740972,80.74893357770408,10047.596999595922,128.3459331736267,1606,80,186
2026-02-07T19:26:08.395676,4557,10133.963309282737,9307.57312100925,80.74907697589062,10053.214232306846,133.9633092827371,1607,80,187
2026-02-07T19:27:21.293967,4558,10133.024776574524,9307.434268533782,80.74907697589062,10052.275699598633,133.02477657452437,1607,80,187
2026-02-07T19:28:34.949499,4559,10127.09268478921,9303.817614915833,80.93323918694212,10046.159445602267,127.09268478920967,1609,81,188
2026-02-07T19:29:48.301859,4560,10119.500345677281,9302.248485874337,697.718559408869,9421.781786268411,119.50034567728108,1612,81,191
2026-02-07T19:31:07.196070,4561,10112.801397726518,9292.028864320342,697.718559408869,9415.082838317649,112.80139772651819,1612,81,191
2026-02-07T19:32:20.082818,4562,10098.219294888147,9275.583493720967,697.718559408869,9400.500735479278,98.21929488814749,1612,81,191
2026-02-07T19:33:32.821757,4563,10100.061342778892,9278.213307820633,697.718559408869,9402.342783370023,100.06134277889214,1612,81,191
2026-02-07T19:34:45.338727,4564,10097.574083128236,9273.266417555613,697.718559408869,9399.855523719367,97.57408312823645,1612,81,191
2026-02-07T19:35:57.637667,4565,10090.431889827034,9273.416215020283,697.718559408869,9392.713330418164,90.43188982703396,1612,81,191
2026-02-07T19:37:10.007518,4566,10093.603724105016,9277.450173144764,697.718559408869,9395.885164696147,93.60372410501623,1612,81,191
2026-02-07T19:38:23.903018,4567,10098.960870186402,9289.158069613093,697.718559408869,9401.242310777532,98.96087018640173,1612,81,191
2026-02-07T19:39:37.721137,4568,10103.566308782798,9288.88519018046,697.718559408869,9405.847749373928,103.56630878279793,1612,81,191
2026-02-07T19:40:50.711512,4569,10107.825262092738,9292.205053845695,697.718559408869,9410.106702683868,107.82526209273783,1612,81,191
2026-02-07T19:42:18.216502,4570,10112.061178569234,9294.715107379805,697.718559408869,9414.342619160365,112.06117856923447,1612,81,191
2026-02-07T19:43:37.038644,4571,10108.06265597333,9287.285427024004,697.718559408869,9410.34409656446,108.06265597333004,1612,81,191
2026-02-07T19:44:49.425130,4572,10108.084652974729,9287.238380072571,697.718559408869,9410.366093565859,108.08465297472867,1612,81,191
2026-02-07T19:46:02.425296,4573,10099.438717061192,9284.887043206678,697.718559408869,9401.720157652322,99.43871706119171,1612,81,191
2026-02-07T19:47:15.418374,4574,10100.562261393909,9285.421427523332,697.718559408869,9402.843701985039,100.56226139390856,1612,81,191
2026-02-07T19:48:27.724619,4575,10103.365427033896,9290.999884817193,697.718559408869,9405.646867625026,103.36542703389568,1612,81,191
2026-02-07T19:49:40.427339,4576,10102.526287111883,9291.295512089928,696.3231222900513,9406.203164821833,102.526287111883,1613,81,191
2026-02-07T19:50:54.242263,4577,10102.09217504209,9289.212591638085,696.3231222900513,9405.769052752039,102.09217504208937,1613,81,191
2026-02-07T19:52:06.856222,4578,10102.299979688363,9290.461247962621,696.3231222900513,9405.976857398313,102.29997968836324,1613,81,191
2026-02-07T19:53:18.951743,4579,10102.449982708858,9291.54245459451,696.3231222900513,9406.126860418806,102.44998270885844,1613,81,191
2026-02-07T19:54:31.218302,4580,10095.223832221836,9282.340583547428,696.3231222900513,9398.900709931784,95.22383222183635,1613,81,191
2026-02-07T19:55:50.037332,4581,10095.995528929467,9281.66192364064,696.3231222900513,9399.672406639414,95.99552892946667,1613,81,191
2026-02-07T19:57:04.050475,4582,10092.863515906232,9275.422496607967,696.3231222900513,9396.54039361618,92.86351590623235,1613,81,191
2026-02-07T19:58:16.958678,4583,10085.386974440673,9271.638893402689,696.3231222900513,9389.06385215062,85.38697444067293,1613,81,191
2026-02-07T19:59:29.330161,4584,10083.985933919568,9271.272876313462,696.3231222900513,9387.662811629516,83.9859339195682,1613,81,191
2026-02-07T20:00:42.415674,4585,10086.652934113888,9273.733605530122,696.3231222900513,9390.329811823838,86.65293411388848,1613,81,191
2026-02-07T20:01:55.354182,4586,10091.156673092624,9277.632315991552,696.3231222900513,9394.833550802572,91.15667309262426,1613,81,191
2026-02-07T20:03:08.009451,4587,10099.055272022724,9284.35886116261,696.3231222900513,9402.732149732674,99.05527202272424,1613,81,191
2026-02-07T20:04:20.816056,4588,10104.197250260124,9291.148797271233,696.3231222900513,9407.874127970072,104.19725026012384,1613,81,191
2026-02-07T20:05:34.236342,4589,10097.95890916662,9284.730114797176,696.3231222900513,9401.635786876568,97.95890916662029,1613,81,191
2026-02-07T20:06:46.406026,4590,10099.204392903714,9285.300289696728,696.3231222900513,9402.881270613661,99.2043929037136,1613,81,191
